"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","cellular component biogenesis","GO:0044085","0.03133260776818024","1.504003457904773","4910","150","58","21017","BRCA1,PTEN,ATM,CHEK2,BRIP1,TP53,CDH1,MLH1,MET,PIK3CA,ESR1,AKT1,APC,CDKN2A,CTNNB1,RAD51C,BRAF,NBN,SMAD4,HRAS,RB1,FLCN,KIT,RAD51,FGFR1,FANCC,SMARCA4,TSC1,MDM2,BLM,SRC,DICER1,NTRK1,EP300,ERCC2,ERBB4,XRCC3,ATR,KRT19,FANCA,CTNNA1,MTOR,CDKN1B,PIK3R1,CDK2,NOTCH1,VEGFA,BCL2,PDGFRA,CREBBP,KMT2D,TP63,NTRK2,ABRAXAS1,PRKDC,GREM1,TGFB1,ITGB1"
"GO:BP","secretion","GO:0046903","0.031430057243013926","1.5026548280087504","968","150","20","21017","EGFR,BRAF,CCND1,SMAD4,KIT,NF1,HNF1A,FGFR1,ERBB3,ERBB4,GATA3,SDHD,NOTCH1,VEGFA,CYP19A1,HNF1B,HIF1A,NTRK2,EGF,TGFB1"
"GO:BP","transforming growth factor beta2 production","GO:0032906","0.032397418764086645","1.4894895904467977","8","150","3","21017","SMAD4,BMPR1A,HIF1A"
"GO:BP","negative regulation of telomere capping","GO:1904354","0.032397418764086645","1.4894895904467977","8","150","3","21017","ATM,NBN,RAD50"
"GO:BP","ERBB2-EGFR signaling pathway","GO:0038134","0.032397418764086645","1.4894895904467977","8","150","3","21017","ERBB2,EGFR,EGF"
"GO:BP","regulation of transforming growth factor beta2 production","GO:0032909","0.032397418764086645","1.4894895904467977","8","150","3","21017","SMAD4,BMPR1A,HIF1A"
"GO:BP","regulation of GTPase activity","GO:0043087","0.034282110683327885","1.4649324472534098","210","150","9","21017","MET,HRAS,NF1,TSC1,TSC2,NTRK1,NTRK3,NTRK2,ITGB1"
"GO:BP","endothelial cell proliferation","GO:0001935","0.03477079561334457","1.4587853718266037","161","150","8","21017","AKT1,NF1,FGFR1,NRAS,STAT3,VEGFA,HIF1A,EGF"
"GO:BP","ventricular cardiac muscle tissue morphogenesis","GO:0055010","0.03477745206826367","1.458702239274869","47","150","5","21017","SMAD4,FGFR2,BMPR1A,NOTCH1,TGFB1"
"GO:BP","regulation of cellular senescence","GO:2000772","0.03477745206826367","1.458702239274869","47","150","5","21017","PTEN,TP53,TERT,BMPR1A,TP63"
"GO:BP","positive regulation of receptor signaling pathway via STAT","GO:1904894","0.03477745206826367","1.458702239274869","47","150","5","21017","KIT,EP300,ERBB4,NOTCH1,TGFB1"
"GO:BP","establishment of localization in cell","GO:0051649","0.03597357658569523","1.4440163813582247","1976","150","31","21017","PTEN,ATM,BARD1,TP53,CDH1,MLH1,AKT1,APC,CDKN2A,CTNNB1,STK11,BRAF,RB1,KIT,NF1,MDM2,SRC,TSC2,EP300,STAT3,CDKN1B,CDKN1A,SMO,PIK3R1,NOTCH1,MAP2K1,BCL2,HIF1A,ABRAXAS1,TGFB1,ITGB1"
"GO:BP","hindbrain development","GO:0030902","0.03635865284037622","1.439392216617001","162","150","8","21017","TP53,CTNNB1,SMO,MAP2K1,BCL2,HNF1B,EGF,ITGB1"
"GO:BP","regulation of mitotic nuclear division","GO:0007088","0.03716869160540109","1.4298227264629397","118","150","7","21017","ATM,APC,RB1,XRCC3,CHEK1,EGF,BUB1B"
"GO:BP","extracellular matrix organization","GO:0030198","0.03755169624726825","1.4253704407053462","325","150","11","21017","SMAD4,RB1,AXIN2,NF1,ERCC2,NOTCH1,WT1,PDGFRA,GREM1,TGFB1,ITGB1"
"GO:BP","negative regulation of DNA recombination","GO:0045910","0.038599303628627964","1.4134205303793408","48","150","5","21017","MSH6,MSH2,MLH1,MSH3,BLM"
"GO:BP","positive regulation of Notch signaling pathway","GO:0045747","0.038599303628627964","1.4134205303793408","48","150","5","21017","KIT,SRC,STAT3,NOTCH1,TP63"
"GO:BP","cellular response to nerve growth factor stimulus","GO:1990090","0.038599303628627964","1.4134205303793408","48","150","5","21017","AKT1,BRAF,NTRK1,NTRK3,NTRK2"
"GO:BP","cell-cell adhesion mediated by cadherin","GO:0044331","0.038599303628627964","1.4134205303793408","48","150","5","21017","CDH1,EPCAM,NOTCH1,VEGFA,FOXA1"
"GO:BP","regulation of muscle tissue development","GO:1901861","0.038599303628627964","1.4134205303793408","48","150","5","21017","CTNNB1,FLCN,ERBB3,BCL2,TGFB1"
"GO:BP","extracellular structure organization","GO:0043062","0.03862773577105829","1.4131007480020785","326","150","11","21017","SMAD4,RB1,AXIN2,NF1,ERCC2,NOTCH1,WT1,PDGFRA,GREM1,TGFB1,ITGB1"
"GO:BP","SMAD protein signal transduction","GO:0060395","0.03876137428184618","1.4116008334674608","80","150","6","21017","SMAD4,TGFBR2,BMPR1A,JUN,GREM1,TGFB1"
"GO:BP","pancreas development","GO:0031016","0.03876137428184618","1.4116008334674608","80","150","6","21017","MET,AKT1,CTNNB1,HNF1A,SMO,HNF1B"
"GO:BP","regulation of stem cell differentiation","GO:2000736","0.03876137428184618","1.4116008334674608","80","150","6","21017","TGFBR2,STAT3,CDK12,NOTCH1,PDGFRA,PRKDC"
"GO:BP","blastocyst development","GO:0001824","0.03925809525828762","1.4060707755175332","119","150","7","21017","BRCA2,PALB2,NBN,HNF1A,CHEK1,RAD51B,HNF1B"
"GO:BP","positive regulation of T cell differentiation","GO:0045582","0.03925809525828762","1.4060707755175332","119","150","7","21017","SMARCA4,TGFBR2,ARID1A,GATA3,PBRM1,IL2,TGFB1"
"GO:BP","ribonucleoside triphosphate biosynthetic process","GO:0009201","0.03925809525828762","1.4060707755175332","119","150","7","21017","FLCN,HNF1A,SDHB,SDHC,SDHD,SDHA,TGFB1"
"GO:BP","metanephric nephron morphogenesis","GO:0072273","0.039499481604211926","1.4034086040674019","24","150","4","21017","CTNNB1,SMO,WT1,GREM1"
"GO:BP","male genitalia development","GO:0030539","0.039499481604211926","1.4034086040674019","24","150","4","21017","CTNNB1,AR,WT1,PDGFRA"
"GO:BP","outflow tract septum morphogenesis","GO:0003148","0.039499481604211926","1.4034086040674019","24","150","4","21017","SMAD4,FGFR2,TGFBR2,BMPR1A"
"GO:BP","external encapsulating structure organization","GO:0045229","0.03973036969914314","1.4008773937276522","327","150","11","21017","SMAD4,RB1,AXIN2,NF1,ERCC2,NOTCH1,WT1,PDGFRA,GREM1,TGFB1,ITGB1"
"GO:BP","positive regulation of angiogenesis","GO:0045766","0.041492018513258254","1.3820354369992716","165","150","8","21017","BRCA1,TERT,TGFBR2,STAT3,VEGFA,HIF1A,GREM1,ITGB1"
"GO:BP","lymphocyte apoptotic process","GO:0070227","0.041617957029461555","1.3807192425436174","81","150","6","21017","CHEK2,TP53,AKT1,IL2,BCL2,HIF1A"
"GO:BP","fibroblast growth factor receptor signaling pathway","GO:0008543","0.041617957029461555","1.3807192425436174","81","150","6","21017","CTNNB1,FGFR2,FGFR3,FGFR1,GATA3,ITGB1"
"GO:BP","retina development in camera-type eye","GO:0060041","0.043332617644283415","1.3631850752367927","166","150","8","21017","RET,SMARCA4,STAT3,NOTCH1,PDGFRA,HIF1A,NTRK2,TGFB1"
"GO:BP","CD4-positive, alpha-beta T cell activation","GO:0035710","0.046115255007075966","1.3361553854679336","122","150","7","21017","BRAF,TGFBR2,MEN1,GATA3,STAT3,MTOR,IL2"
"GO:BP","leukocyte migration","GO:0050900","0.047110906141173664","1.3268785423691345","396","150","12","21017","AKT1,RET,KIT,NF1,SRC,GATA3,PIK3R1,VEGFA,CYP19A1,GREM1,TGFB1,ITGB1"
"GO:BP","ovulation cycle process","GO:0022602","0.047217091211028184","1.3259007709614494","50","150","5","21017","ESR1,SRC,PGR,NOTCH1,PDGFRA"
"GO:BP","negative regulation of osteoblast differentiation","GO:0045668","0.047217091211028184","1.3259007709614494","50","150","5","21017","PTCH1,AXIN2,MEN1,NOTCH1,GREM1"
"GO:BP","response to nerve growth factor","GO:1990089","0.047217091211028184","1.3259007709614494","50","150","5","21017","AKT1,BRAF,NTRK1,NTRK3,NTRK2"
"GO:BP","cardiac muscle cell proliferation","GO:0060038","0.047217091211028184","1.3259007709614494","50","150","5","21017","FGFR2,FGFR1,BMPR1A,ERBB4,NOTCH1"
"GO:BP","peptidyl-threonine phosphorylation","GO:0018107","0.047839295793027946","1.3202152219011891","83","150","6","21017","AKT1,STK11,HNF1A,CHEK1,PRKDC,EGF"
"GO:BP","heart growth","GO:0060419","0.047839295793027946","1.3202152219011891","83","150","6","21017","FGFR2,FGFR1,BMPR1A,ERBB4,NOTCH1,WT1"
"GO:BP","positive regulation of epithelial tube formation","GO:1905278","0.04834156944325094","1.3156792540218913","9","150","3","21017","GATA3,VEGFA,EGF"
"GO:BP","ERBB2-ERBB3 signaling pathway","GO:0038133","0.04834156944325094","1.3156792540218913","9","150","3","21017","ERBB2,ERBB3,MAP2K1"
"GO:BP","lung-associated mesenchyme development","GO:0060484","0.04834156944325094","1.3156792540218913","9","150","3","21017","CTNNB1,FGFR2,FGFR1"
"GO:BP","germ cell migration","GO:0008354","0.04834156944325094","1.3156792540218913","9","150","3","21017","KIT,TGFB1,ITGB1"
"GO:BP","regulation of epithelial tube formation","GO:1905276","0.04834156944325094","1.3156792540218913","9","150","3","21017","GATA3,VEGFA,EGF"
"GO:BP","negative regulation of cell size","GO:0045792","0.04834156944325094","1.3156792540218913","9","150","3","21017","PTEN,TSC1,MTOR"
"GO:BP","regulation of response to wounding","GO:1903034","0.04927007635396128","1.3074167646973183","169","150","8","21017","PTEN,BRAF,HRAS,STAT3,MTOR,MAP2K1,PDGFRA,ITGB1"
"GO:BP","bone development","GO:0060348","0.049453749083078834","1.3058007790036124","220","150","9","21017","TP53,FGFR2,AXIN2,FGFR3,TGFBR2,SRC,FBXW7,GREM1,TGFB1"
"GO:CC","nucleoplasm","GO:0005654","7.424219635145131e-26","25.129349188604845","4229","150","90","22115","BRCA1,BRCA2,PTEN,ATM,PALB2,CHEK2,BRIP1,BARD1,TP53,MSH6,MSH2,MLH1,PMS2,ERBB2,ESR1,AKT1,RAD51D,APC,CDKN2A,CTNNB1,RAD51C,STK11,CCND1,NBN,SMAD4,RAD50,TERT,CDC73,HRAS,RB1,VHL,MUTYH,MYC,AR,POLE,RAD51,NF1,CASP8,CDK4,FANCC,POLD1,SDHB,SMARCA4,MRE11,MSH3,MDM2,BAP1,BLM,SRC,ARID1A,RAD54L,MEN1,PPM1D,FANCD2,EP300,ERCC2,ERBB4,GATA3,FANCM,XRCC3,ATR,PGR,PBRM1,JUN,FANCA,STAT3,MTOR,FBXW7,CDKN1B,CDKN1A,CHEK1,RAD51B,CDK2,CCNE1,CDK12,NOTCH1,WT1,PDGFRA,RECQL4,XRCC2,HNF1B,CREBBP,KMT2D,TP63,HIF1A,ABRAXAS1,FANCE,FOXA1,PRKDC,DCTN5"
"GO:CC","chromosome","GO:0005694","2.2490214266466887e-23","22.64800640697873","1956","150","61","22115","BRCA1,BRCA2,ATM,CHEK2,TP53,MSH6,MSH2,MLH1,ESR1,RAD51D,APC,CDKN2A,CTNNB1,RAD51C,NBN,SMAD4,RAD50,TERT,CDC73,RB1,MYC,AR,POLE,RAD51,HNF1A,CDK4,FANCC,POLD1,SMARCA4,MRE11,BLM,ARID1A,FH,MEN1,FANCD2,EP300,GATA3,FANCM,XRCC3,ATR,PGR,PBRM1,JUN,FANCA,STAT3,FBXW7,CHEK1,RAD51B,MUC1,CDK2,RECQL4,XRCC2,HNF1B,CREBBP,TP63,HIF1A,FANCE,FOXA1,PRKDC,DCTN5,BUB1B"
"GO:CC","nuclear lumen","GO:0031981","2.773677842326859e-19","18.556943982853454","5524","150","93","22115","BRCA1,BRCA2,PTEN,ATM,PALB2,CHEK2,BRIP1,BARD1,TP53,MSH6,MSH2,MLH1,PMS2,ERBB2,ESR1,AKT1,RAD51D,APC,CDKN2A,CTNNB1,RAD51C,STK11,CCND1,NBN,SMAD4,RAD50,TERT,CDC73,HRAS,RB1,VHL,MUTYH,MYC,KIT,AR,POLE,RAD51,NF1,CASP8,CDK4,FANCC,POLD1,SDHB,SMARCA4,MRE11,MSH3,MDM2,BAP1,BLM,SRC,ARID1A,RAD54L,MEN1,PPM1D,FANCD2,EP300,ERCC2,ERBB4,GATA3,FANCM,XRCC3,ATR,PGR,PBRM1,JUN,FANCA,STAT3,MTOR,FBXW7,CDKN1B,CDKN1A,CHEK1,RAD51B,SDHA,CDK2,CCNE1,CDK12,NOTCH1,WT1,AOPEP,PDGFRA,RECQL4,XRCC2,HNF1B,CREBBP,KMT2D,TP63,HIF1A,ABRAXAS1,FANCE,FOXA1,PRKDC,DCTN5"
"GO:CC","protein-containing complex","GO:0032991","1.3216889223665141e-18","17.87887074999195","7861","150","110","22115","BRCA1,BRCA2,ATM,PALB2,BRIP1,BARD1,TP53,CDH1,MSH6,MSH2,MLH1,PMS2,ERBB2,MET,EGFR,PIK3CA,ESR1,AKT1,RAD51D,APC,RET,CDKN2A,CTNNB1,RAD51C,STK11,CCND1,NBN,SMAD4,RAD50,TERT,CDC73,HRAS,RB1,MYC,FLCN,FGFR2,AXIN2,KIT,AR,FGFR3,POLE,RAD51,HNF1A,CASP8,CDK4,FGFR1,FANCC,POLD1,SDHB,SMARCA4,TSC1,MRE11,MSH3,MDM2,TGFBR2,BAP1,BLM,ARID1A,FH,RAD54L,MEN1,TSC2,ERBB3,DICER1,NTRK1,FANCD2,EP300,ERCC2,BMPR1A,ERBB4,FANCM,ALK,XRCC3,ATR,PBRM1,JUN,MT-CYB,FANCA,CTNNA1,STAT3,PMS1,MTOR,FBXW7,CDKN1B,CDKN1A,CHEK1,PIK3R1,NTRK3,RAD51B,CDK2,CCNE1,CDK12,NOTCH1,VEGFA,BCL2,PDGFRA,XRCC2,HNF1B,CREBBP,KMT2D,TP63,HIF1A,NTRK2,ABRAXAS1,FANCE,SHC1,PRKDC,DCTN5,BUB1B,ITGB1"
"GO:CC","intracellular organelle lumen","GO:0070013","1.833170437605648e-18","17.73679715496656","6663","150","101","22115","BRCA1,BRCA2,PTEN,ATM,PALB2,CHEK2,BRIP1,BARD1,TP53,MSH6,MSH2,MLH1,PMS2,ERBB2,EGFR,ESR1,AKT1,RAD51D,APC,CDKN2A,CTNNB1,RAD51C,STK11,CCND1,NBN,SMAD4,RAD50,TERT,CDC73,HRAS,RB1,VHL,MUTYH,MYC,KIT,AR,POLE,RAD51,NF1,CASP8,CDK4,FANCC,POLD1,SDHB,SMARCA4,MRE11,MSH3,MDM2,BAP1,BLM,SRC,ARID1A,FH,RAD54L,MEN1,PPM1D,FANCD2,EP300,ERCC2,ERBB4,GATA3,FANCM,XRCC3,ATR,PGR,PBRM1,JUN,FANCA,STAT3,MTOR,FBXW7,CDKN1B,CDKN1A,CHEK1,RAD51B,MUC1,SDHA,CDK2,CCNE1,CDK12,NOTCH1,WT1,VEGFA,MUC16,AOPEP,PDGFRA,RECQL4,XRCC2,HNF1B,CREBBP,KMT2D,TP63,HIF1A,ABRAXAS1,FANCE,FOXA1,SHC1,PRKDC,EGF,DCTN5,TGFB1"
"GO:CC","membrane-enclosed lumen","GO:0031974","1.833170437605648e-18","17.73679715496656","6663","150","101","22115","BRCA1,BRCA2,PTEN,ATM,PALB2,CHEK2,BRIP1,BARD1,TP53,MSH6,MSH2,MLH1,PMS2,ERBB2,EGFR,ESR1,AKT1,RAD51D,APC,CDKN2A,CTNNB1,RAD51C,STK11,CCND1,NBN,SMAD4,RAD50,TERT,CDC73,HRAS,RB1,VHL,MUTYH,MYC,KIT,AR,POLE,RAD51,NF1,CASP8,CDK4,FANCC,POLD1,SDHB,SMARCA4,MRE11,MSH3,MDM2,BAP1,BLM,SRC,ARID1A,FH,RAD54L,MEN1,PPM1D,FANCD2,EP300,ERCC2,ERBB4,GATA3,FANCM,XRCC3,ATR,PGR,PBRM1,JUN,FANCA,STAT3,MTOR,FBXW7,CDKN1B,CDKN1A,CHEK1,RAD51B,MUC1,SDHA,CDK2,CCNE1,CDK12,NOTCH1,WT1,VEGFA,MUC16,AOPEP,PDGFRA,RECQL4,XRCC2,HNF1B,CREBBP,KMT2D,TP63,HIF1A,ABRAXAS1,FANCE,FOXA1,SHC1,PRKDC,EGF,DCTN5,TGFB1"
"GO:CC","organelle lumen","GO:0043233","1.833170437605648e-18","17.73679715496656","6663","150","101","22115","BRCA1,BRCA2,PTEN,ATM,PALB2,CHEK2,BRIP1,BARD1,TP53,MSH6,MSH2,MLH1,PMS2,ERBB2,EGFR,ESR1,AKT1,RAD51D,APC,CDKN2A,CTNNB1,RAD51C,STK11,CCND1,NBN,SMAD4,RAD50,TERT,CDC73,HRAS,RB1,VHL,MUTYH,MYC,KIT,AR,POLE,RAD51,NF1,CASP8,CDK4,FANCC,POLD1,SDHB,SMARCA4,MRE11,MSH3,MDM2,BAP1,BLM,SRC,ARID1A,FH,RAD54L,MEN1,PPM1D,FANCD2,EP300,ERCC2,ERBB4,GATA3,FANCM,XRCC3,ATR,PGR,PBRM1,JUN,FANCA,STAT3,MTOR,FBXW7,CDKN1B,CDKN1A,CHEK1,RAD51B,MUC1,SDHA,CDK2,CCNE1,CDK12,NOTCH1,WT1,VEGFA,MUC16,AOPEP,PDGFRA,RECQL4,XRCC2,HNF1B,CREBBP,KMT2D,TP63,HIF1A,ABRAXAS1,FANCE,FOXA1,SHC1,PRKDC,EGF,DCTN5,TGFB1"
"GO:CC","chromosome, telomeric region","GO:0000781","1.1806533028115976e-16","15.927877613631862","172","150","20","22115","BRCA2,ATM,CHEK2,MSH2,RAD51D,NBN,RAD50,TERT,CDC73,RAD51,POLD1,MRE11,BLM,MEN1,XRCC3,ATR,CHEK1,CDK2,RECQL4,PRKDC"
"GO:CC","chromosomal region","GO:0098687","1.391183324701788e-14","13.85661563660727","403","150","25","22115","BRCA2,ATM,CHEK2,MSH2,RAD51D,APC,NBN,RAD50,TERT,CDC73,RAD51,POLD1,SMARCA4,MRE11,BLM,MEN1,XRCC3,ATR,PBRM1,CHEK1,CDK2,RECQL4,PRKDC,DCTN5,BUB1B"
"GO:CC","cytosol","GO:0005829","3.834873049554695e-14","13.416249008453056","5513","150","85","22115","BRCA2,PTEN,ATM,C11ORF65,TP53,MSH6,PMS2,ERBB2,PIK3CA,ESR1,KRAS,AKT1,APC,CDKN2A,CTNNB1,RAD51C,STK11,BRAF,CCND1,NBN,SMAD4,TERT,CDC73,HRAS,RB1,VHL,FLCN,AXIN2,AR,RAD51,NF1,CASP8,CDK4,FGFR1,FANCC,NRAS,POLD1,TSC1,MRE11,MDM2,TGFBR2,BAP1,BLM,SRC,FH,MEN1,TSC2,PPM1D,DICER1,CDKN2B,FANCD2,EP300,ERCC2,ERBB4,FANCM,XRCC3,PGR,KRT19,FANCA,CTNNA1,STAT3,MTOR,FBXW7,CDKN1B,CDKN1A,CHEK1,PIK3R1,CDK2,CCNE1,NOTCH1,WT1,MAP2K1,BCL2,AOPEP,HMMR,CREBBP,MAP3K1,HIF1A,NTRK2,FANCE,KRT7,SHC1,PRKDC,DCTN5,BUB1B"
"GO:CC","catalytic complex","GO:1902494","2.222540939289573e-13","12.653150230563012","1699","150","45","22115","BRCA1,BRCA2,ATM,PALB2,BARD1,PIK3CA,APC,CTNNB1,RAD51C,STK11,CCND1,TERT,CDC73,HRAS,RB1,AXIN2,POLE,RAD51,CASP8,CDK4,POLD1,SDHB,SMARCA4,TGFBR2,BLM,ARID1A,FH,MEN1,DICER1,FANCD2,EP300,ERCC2,PBRM1,MT-CYB,FBXW7,CDKN1B,CDKN1A,PIK3R1,CDK2,CCNE1,CDK12,CREBBP,KMT2D,PRKDC,BUB1B"
"GO:CC","nucleus","GO:0005634","2.019634347686124e-12","11.694727251918072","10058","150","115","22115","BRCA1,BRCA2,PTEN,ATM,PALB2,CHEK2,BRIP1,BARD1,TP53,MSH6,MSH2,MLH1,PMS2,ERBB2,EGFR,ESR1,AKT1,RAD51D,APC,CDKN2A,CTNNB1,RAD51C,STK11,BRAF,CCND1,NBN,SMAD4,RAD50,TERT,CDC73,HRAS,RB1,VHL,MUTYH,MYC,FLCN,FGFR2,AXIN2,KIT,AR,POLE,RAD51,NF1,HNF1A,CASP8,CDK4,FGFR1,FANCC,POLD1,SDHB,SMARCA4,TSC1,MRE11,MSH3,MDM2,BAP1,BLM,SRC,ARID1A,FH,RAD54L,MEN1,TSC2,PPM1D,DICER1,CDKN2B,TUG1,FANCD2,EP300,ERCC2,ERBB4,GATA3,FANCM,XRCC3,ATR,PGR,PBRM1,JUN,FANCA,STAT3,PMS1,MTOR,FBXW7,CDKN1B,CDKN1A,CHEK1,PIK3R1,RAD51B,MUC1,SDHA,CDK2,CCNE1,CDK12,NOTCH1,WT1,MAP2K1,VEGFA,BCL2,AOPEP,PDGFRA,RECQL4,XRCC2,HNF1B,CREBBP,KMT2D,TP63,HIF1A,ABRAXAS1,FANCE,FOXA1,KRT7,PRKDC,DCTN5,TGFB1,BUB1B"
"GO:CC","intracellular membraneless organelle","GO:0043232","2.563027540674919e-10","9.59124672713652","6606","150","87","22115","BRCA1,BRCA2,ATM,CHEK2,BARD1,TP53,CDH1,MSH6,MSH2,MLH1,ESR1,AKT1,RAD51D,APC,CDKN2A,CTNNB1,RAD51C,STK11,NBN,SMAD4,RAD50,TERT,CDC73,RB1,VHL,MYC,FLCN,AXIN2,KIT,AR,POLE,RAD51,NF1,HNF1A,CASP8,CDK4,FANCC,POLD1,SMARCA4,TSC1,MRE11,MDM2,BLM,SRC,ARID1A,FH,MEN1,PPM1D,FANCD2,EP300,ERCC2,GATA3,FANCM,XRCC3,ATR,PGR,KRT19,PBRM1,JUN,FANCA,CTNNA1,STAT3,FBXW7,CDKN1A,SMO,CHEK1,RAD51B,MUC1,SDHA,CDK2,CCNE1,WT1,MAP2K1,AOPEP,HMMR,RECQL4,XRCC2,HNF1B,CREBBP,TP63,HIF1A,FANCE,FOXA1,KRT7,PRKDC,DCTN5,BUB1B"
"GO:CC","membraneless organelle","GO:0043228","2.586913753461771e-10","9.587218050224322","6607","150","87","22115","BRCA1,BRCA2,ATM,CHEK2,BARD1,TP53,CDH1,MSH6,MSH2,MLH1,ESR1,AKT1,RAD51D,APC,CDKN2A,CTNNB1,RAD51C,STK11,NBN,SMAD4,RAD50,TERT,CDC73,RB1,VHL,MYC,FLCN,AXIN2,KIT,AR,POLE,RAD51,NF1,HNF1A,CASP8,CDK4,FANCC,POLD1,SMARCA4,TSC1,MRE11,MDM2,BLM,SRC,ARID1A,FH,MEN1,PPM1D,FANCD2,EP300,ERCC2,GATA3,FANCM,XRCC3,ATR,PGR,KRT19,PBRM1,JUN,FANCA,CTNNA1,STAT3,FBXW7,CDKN1A,SMO,CHEK1,RAD51B,MUC1,SDHA,CDK2,CCNE1,WT1,MAP2K1,AOPEP,HMMR,RECQL4,XRCC2,HNF1B,CREBBP,TP63,HIF1A,FANCE,FOXA1,KRT7,PRKDC,DCTN5,BUB1B"
"GO:CC","mismatch repair complex","GO:0032300","8.898060239181368e-10","9.050704658437883","8","150","6","22115","MSH6,MSH2,MLH1,PMS2,MSH3,PMS1"
"GO:CC","replication fork","GO:0005657","1.0201557247614351e-9","8.991333528980729","74","150","11","22115","TP53,RAD51D,RAD51C,NBN,POLD1,MRE11,BLM,XRCC3,CHEK1,RAD51B,XRCC2"
"GO:CC","intracellular membrane-bounded organelle","GO:0043231","2.934147503203579e-9","8.532518057426216","14608","150","135","22115","BRCA1,BRCA2,PTEN,ATM,PALB2,CHEK2,BRIP1,BARD1,C11ORF65,TP53,CDH1,MSH6,MSH2,MLH1,PMS2,ERBB2,EGFR,ESR1,KRAS,AKT1,RAD51D,APC,RET,CDKN2A,CTNNB1,RAD51C,STK11,BRAF,CCND1,NBN,SMAD4,RAD50,TERT,PTCH1,CDC73,HRAS,RB1,VHL,MUTYH,MYC,FLCN,FGFR2,AXIN2,KIT,AR,FGFR3,POLE,RAD51,NF1,HNF1A,CASP8,CDK4,FGFR1,FANCC,NRAS,POLD1,SDHB,SMARCA4,TSC1,MRE11,MSH3,MDM2,BAP1,BLM,SRC,ARID1A,FH,RAD54L,MEN1,TSC2,PPM1D,DICER1,NTRK1,CDKN2B,TUG1,FANCD2,EP300,SDHC,ERCC2,ERBB4,GATA3,SDHD,FANCM,XRCC3,ATR,PGR,PBRM1,JUN,MT-CYB,FANCA,CTNNA1,STAT3,PMS1,MTOR,FBXW7,CDKN1B,CDKN1A,SMO,CHEK1,PIK3R1,RAD51B,MUC1,SDHA,CDK2,CCNE1,CDK12,NOTCH1,WT1,CYP17A1,MAP2K1,VEGFA,BCL2,MUC16,AOPEP,PDGFRA,RECQL4,CYP19A1,XRCC2,HNF1B,CREBBP,KMT2D,TP63,HIF1A,NTRK2,ABRAXAS1,FANCE,FOXA1,KRT7,SHC1,PRKDC,EGF,DCTN5,TGFB1,BUB1B,ITGB1"
"GO:CC","transferase complex","GO:1990234","5.5050814470118405e-9","8.25923625131055","906","150","28","22115","BRCA1,BRCA2,BARD1,PIK3CA,STK11,CCND1,TERT,CDC73,RB1,POLE,RAD51,CDK4,POLD1,TGFBR2,MEN1,EP300,ERCC2,FBXW7,CDKN1B,CDKN1A,PIK3R1,CDK2,CCNE1,CDK12,CREBBP,KMT2D,PRKDC,BUB1B"
"GO:CC","chromatin","GO:0000785","1.0936670137932564e-8","7.961114886489843","1371","150","34","22115","TP53,MSH6,ESR1,CDKN2A,CTNNB1,SMAD4,RB1,MYC,AR,RAD51,HNF1A,CDK4,FANCC,SMARCA4,ARID1A,MEN1,FANCD2,EP300,GATA3,FANCM,PGR,PBRM1,JUN,FANCA,STAT3,CHEK1,MUC1,HNF1B,CREBBP,TP63,HIF1A,FANCE,FOXA1,PRKDC"
"GO:CC","membrane-bounded organelle","GO:0043227","1.2390075337564493e-8","7.906926052898426","15672","150","139","22115","BRCA1,BRCA2,PTEN,ATM,PALB2,CHEK2,BRIP1,BARD1,C11ORF65,TP53,CDH1,MSH6,MSH2,MLH1,PMS2,ERBB2,EGFR,ESR1,KRAS,AKT1,RAD51D,APC,RET,CDKN2A,CTNNB1,RAD51C,STK11,BRAF,CCND1,NBN,SMAD4,RAD50,TERT,PTCH1,EPCAM,CDC73,HRAS,RB1,VHL,MUTYH,MYC,FLCN,FGFR2,AXIN2,KIT,AR,FGFR3,POLE,RAD51,NF1,HNF1A,CASP8,CDK4,FGFR1,FANCC,NRAS,POLD1,SDHB,SMARCA4,TSC1,MRE11,MSH3,MDM2,BAP1,BLM,SRC,ARID1A,FH,RAD54L,MEN1,TSC2,PPM1D,DICER1,NTRK1,CDKN2B,TUG1,FANCD2,EP300,SDHC,ERCC2,ERBB4,GATA3,SDHD,FANCM,ALK,ABCC1,XRCC3,ATR,PGR,KRT19,PBRM1,JUN,MT-CYB,FANCA,CTNNA1,STAT3,PMS1,MTOR,FBXW7,CDKN1B,CDKN1A,SMO,CHEK1,PIK3R1,RAD51B,MUC1,SDHA,CDK2,CCNE1,CDK12,NOTCH1,WT1,CYP17A1,MAP2K1,VEGFA,BCL2,MUC16,AOPEP,PDGFRA,RECQL4,CYP19A1,XRCC2,HNF1B,CREBBP,KMT2D,TP63,HIF1A,NTRK2,ABRAXAS1,FANCE,FOXA1,KRT7,SHC1,PRKDC,EGF,DCTN5,TGFB1,BUB1B,ITGB1"
"GO:CC","BRCA1-C complex","GO:0070533","2.9240973300947552e-8","7.534008175756728","6","150","5","22115","BRCA1,BARD1,NBN,RAD50,MRE11"
"GO:CC","DNA recombinase mediator complex","GO:0033061","2.9240973300947552e-8","7.534008175756728","6","150","5","22115","RAD51D,RAD51C,XRCC3,RAD51B,XRCC2"
